1.2659132520627742E-09	4.2936148772839544E-10	1.1972462091721372E-10	6.183405670151976E-11	6.242086160764516E-11	1.1910065465278931E-10	3.4572198871120545E-10	1.4182835465193806E-09	5.513591374216088E-10	1.8855545473597975E-10	1.232024470351277E-10	1.8466902898721543E-10	1.9452113889677105E-10	5.112838013909422E-10	2.5740200694541694E-09	8.847439137109059E-10	3.653624496465992E-10	2.568999657164863E-10	3.179492047770269E-10	3.495028137696549E-10	5.69705690579582E-10	3.059281973488744E-09	1.5624942464648997E-09	6.311038027890891E-10	4.6553076889553595E-10	5.446102381531738E-10	4.73854354651367E-10	8.09424451415864E-10	2.0012143651229644E-09	2.007287567140895E-09	1.1902313876605053E-09	9.883396980204725E-10	1.0309821629476835E-09	8.750505085504675E-10	1.2928075433579577E-09	3.1057794098041237E-09	2.0129632299994666E-09	1.8801444154370107E-09	2.12260214262398E-09	1.645063397192862E-09	1.522475851257413E-09	1.7276255183150977E-09
1.2812549416839815E-08	5.958388114858934E-09	2.548986118398037E-09	2.11156325936875E-09	1.2716610235233331E-09	4.202862858886078E-09	2.7355616780865242E-08	1.504418311683228E-08	7.4259915519225195E-09	3.791000152721062E-09	3.5851981173323403E-09	4.055264562544516E-09	7.112077410798303E-09	1.429154131449584E-08	1.8683603486558098E-08	1.1764447348675373E-08	6.2539570475497095E-09	6.4160018174438E-09	7.611670836139776E-09	1.3836899036895725E-08	1.58233519121139E-08	2.1673669253464968E-08	1.5228186959812127E-08	1.0194404036026722E-08	9.9618488168767E-09	1.107194473979838E-08	2.0543987245255208E-08	1.6519090147727363E-08	2.448707163245842E-08	1.90128813972476E-08	1.7621601832495257E-08	2.1746803265954558E-08	2.7725866456743204E-08	2.3000290748204717E-08	3.036259431156377E-08	4.509553235656622E-08	2.576359283545372E-08	2.3648179023332702E-08	3.2504235598796684E-08	2.6466976872733826E-08	2.9867271439041174E-08	2.6778644811816967E-08
9.748372428527765E-08	7.280227164214183E-08	4.099766856628252E-08	1.359220605971267E-07	3.0273488080797175E-08	7.34939399654403E-08	9.064419831631744E-08	1.0306808594672037E-07	8.95440323181137E-08	5.620608605781715E-08	1.15869232577761E-07	3.9852486684318316E-08	7.852926231592451E-08	1.1499653439371667E-07	1.188426423387182E-07	9.960716816375773E-08	9.911777247421946E-08	1.216911077543698E-07	8.145602550244577E-08	9.392716245891586E-08	1.0292514093477726E-07	1.3415302929662927E-07	1.2522353081250058E-07	1.0606208691177826E-07	1.2411390214995372E-07	9.392183193916367E-08	1.0651512954764495E-07	1.3004674813015652E-07	1.2797061337218098E-07	1.2549064294676723E-07	1.335643728295209E-07	1.3939952225948423E-07	1.0410860328153763E-07	1.3193917513780787E-07	1.303994447463829E-07	1.639010322508528E-07	1.352460063992413E-07	1.2693569421454473E-07	1.511898325865051E-07	1.263370756284717E-07	1.363191300996975E-07	1.3192576528568162E-07
5.706787941545446E-09	2.875905774080177E-09	3.2293358886818393E-09	1.7210033175476986E-09	1.0849849490380667E-09	1.7556503916332757E-09	2.9838451654804704E-09	5.55867279436911E-09	3.3132297489837425E-09	2.9102695328686623E-09	1.961088699410389E-09	1.961559885752892E-09	2.102086540076246E-09	3.493267874294822E-09	5.883301589405877E-09	4.192209590314712E-09	3.998353886930421E-09	2.4295958918902686E-09	3.2831725276458633E-09	2.9450999310059343E-09	3.84119503071077E-09	6.411551625970216E-09	5.304856971401195E-09	4.671077736994035E-09	3.4169683669345423E-09	4.398770910162764E-09	3.3256291939997513E-09	4.509686020230017E-09	6.324103181579479E-09	5.716482434522983E-09	4.9977838900814635E-09	4.665198705629311E-09	5.395370803928476E-09	4.849781141740269E-09	5.049166859747132E-09	9.78638176019848E-09	6.557436168480125E-09	6.398073031510034E-09	5.741021855136842E-09	6.330347178276655E-09	6.099960315925083E-09	6.280817806399985E-09
5.359695367932026E-10	3.0885310115994723E-10	6.787782715186537E-11	6.745842320486099E-11	3.943441012835959E-11	6.923535000281486E-11	2.1690394504942465E-10	9.03708806572443E-10	3.9846617571434417E-10	1.1740663578299856E-10	9.762209623494336E-11	1.0945150568962792E-10	1.5106307688716497E-10	3.504618823032467E-10	1.2844086302411792E-09	6.488321338464943E-10	2.638446423402417E-10	2.0565421463154242E-10	1.993873283412645E-10	2.6967437170757224E-10	4.3968312344991274E-10	1.8043480321701067E-09	1.1355539809723055E-09	4.244273660214643E-10	3.9816911715241424E-10	3.3755602709784687E-10	3.7181447336363157E-10	6.622988629131894E-10	1.795239330765342E-09	2.181436536404049E-09	8.759308609462358E-10	8.152363576234485E-10	5.768958721654783E-10	6.07121272796965E-10	9.198352262004793E-10	2.2128808268404448E-09	1.8088568489613177E-09	1.1159918504484067E-09	1.9605753041211768E-09	1.4899155557370697E-09	1.5038199408396667E-09	1.1386040987977009E-09
3.2377049684576015E-09	2.256312850009524E-09	1.86531721173285E-09	6.107473817183507E-10	1.1839616203235818E-09	1.374430058888876E-09	2.5991406612831782E-09	3.12296601186173E-09	2.573967114630063E-09	1.8205284569670262E-09	1.9318107686284606E-09	1.8207900292317496E-09	1.7456301477513181E-09	3.4193382872830226E-09	3.905422149553429E-09	3.4599129361993625E-09	2.2946352553965007E-09	3.0420831554936573E-09	2.6168894562498734E-09	2.664894481172347E-09	3.492558617427496E-09	4.863276957639267E-09	3.893386708679153E-09	3.2757703308189706E-09	6.351034073879237E-09	3.4107337864732774E-09	2.9556642300446187E-09	4.1721551198404836E-09	5.2055503696779545E-09	4.3622731816902064E-09	5.174555322624688E-09	5.389687524564811E-09	6.719282395946695E-09	4.1532581940895816E-09	5.401147248927404E-09	6.9466210457659016E-09	5.640816022109181E-09	5.2097027450328585E-09	5.382554133322857E-09	5.489235425177574E-09	5.47442789341235E-09	5.1831722800060134E-09
3.3483137251384675E-09	8.80152490393893E-10	3.1723176103319055E-10	1.3999965271801977E-10	1.654568477373154E-10	4.4804415608995127E-10	9.023661234564269E-10	3.9280996257465954E-09	1.3277366455625546E-09	5.313239041568675E-10	3.4093990890663864E-10	6.207817370449066E-10	1.2780530018512853E-09	1.5191459218395747E-09	3.7612944154644874E-09	2.163168117486144E-09	9.256899409135213E-10	9.140048845316401E-10	1.108985234574246E-09	2.8714086610456733E-09	1.8201709185860982E-09	4.5051391023427584E-09	2.9468133215290876E-09	1.6579103328679331E-09	1.5110303658676907E-09	1.6150219287329655E-09	4.632202113162942E-09	2.088362813516599E-09	6.174684649720881E-09	3.8447033163054136E-09	3.433952199723518E-09	3.9251612585505334E-09	5.385270281117913E-09	5.331563429488214E-09	5.968794794946168E-09	8.233467966229922E-09	5.3903407329841214E-09	5.384896356397791E-09	6.927414139156928E-09	5.673490132871442E-09	5.899711027301724E-09	5.562420286206871E-09
4.129742794973289E-09	4.156894979683381E-09	5.855745932636742E-09	1.2100521517574015E-09	2.6415817941940636E-09	2.402568952172489E-09	3.5503927370714923E-09	4.047824101438816E-09	4.606163639426556E-09	4.17836012116299E-09	3.41624726301555E-09	3.159346832755726E-09	3.0028436239943513E-09	4.539599093331999E-09	4.803745100523577E-09	6.5407727698985245E-09	5.276591953832244E-09	4.952193381267778E-09	4.081611364613714E-09	3.912489244299917E-09	4.4604226704080104E-09	6.26510485247942E-09	6.3280407026146015E-09	7.244778221677547E-09	5.155889718245816E-09	4.428373489161086E-09	5.483373394635408E-09	5.3802934226520285E-09	6.930368605687355E-09	6.358848227572635E-09	7.0202504545757826E-09	7.331678963411295E-09	6.715847405645284E-09	6.023110388023111E-09	7.1300004377722995E-09	9.29647744426794E-09	8.144347664491295E-09	8.239951731545971E-09	9.218685400767043E-09	8.975527467668829E-09	7.045203019787282E-09	7.779764732016178E-09
2.56853162399431E-08	1.71333570492265E-08	4.935184231609605E-09	2.9593940119124204E-09	2.9214381613179178E-09	4.628838192082632E-09	8.122787200557441E-09	2.2225436465380146E-08	1.391555603482994E-08	7.277231652227211E-09	4.489145902480128E-09	4.298411681363934E-09	6.46771210632524E-09	9.868346516027772E-09	2.2537992047227494E-08	1.6933637451987396E-08	1.2780984836216064E-08	8.657569341004842E-09	7.48705471441051E-09	9.591959509622003E-09	1.3560691338025404E-08	2.5312828610349923E-08	1.7579571525505664E-08	2.8406370918438015E-08	1.3633522047683064E-08	9.788416984982774E-09	1.2230813577317376E-08	1.6611616813151315E-08	2.3827539549763874E-08	2.8550773280666557E-08	2.3158755726011772E-08	2.7076473393173976E-08	1.575149693035601E-08	1.5392726279753148E-08	1.7636800390540168E-08	4.1684519068701375E-08	2.260615006483594E-08	2.5697458212582974E-08	2.3183307485226247E-08	2.6995838120676483E-08	2.301462662763369E-08	2.124048673901789E-08
7.926013942855543E-07	7.529404718650752E-08	2.022474163627631E-08	1.571232783949844E-08	2.1524621431542026E-08	3.067417835987082E-08	5.414648515238721E-08	3.9024593667168105E-07	1.0760452530820277E-07	3.643871151565951E-08	2.7936380945853666E-08	3.52102086005988E-08	4.7290326878042784E-08	8.649454626458267E-08	3.2692003396676093E-07	1.7679586686403505E-07	7.177190490560878E-08	5.204994677268869E-08	5.306527247772452E-08	7.672918696872495E-08	1.1496840177756957E-07	3.2607233958445805E-07	2.1548844754017598E-07	1.3966789211166224E-07	1.0619071682003114E-07	8.560193451316046E-08	1.0492459714744087E-07	1.4955588930000312E-07	3.4418128567709363E-07	2.2108827286319993E-07	2.12929057604162E-07	2.035053515339393E-07	1.8461186814994784E-07	2.0210393137887803E-07	1.793994999010285E-07	7.739962858243793E-07	2.554963466886836E-07	3.91676468377576E-07	3.0227680216516705E-07	2.4734704989809627E-07	2.964888253114095E-07	3.045749984095733E-07
