0.0032357215138532447	0.0007576714806416188	0.0014548646488396079	0.002504249441970175	0.0006131621860595526	0.00033610365426172735	0.003473147790191684	-1.21105729244286E-06	0.0006456195986235484	0.0009893893806377561	0.001338005338694574	-1.643249000049208E-05	1.3949103243651663E-05	0.0031530990541202585	0.008014369423317295	0.00018813653596186863	0.0010233476593969992	0.00032917586197299864	0.003719018521185086	0.0018368778800928738	0.008094453483890983
0.0009450611571748792	-0.00012431904743305018	-0.0012250358353951113	0.0007367653726624977	0.00029479061679897774	0.00011289331760009075	0.00020705728356385476	-4.224508898389679E-05	-0.0004133402112220446	-0.0006655591103368173	0.000378858837266608	6.729024185716326E-06	-0.0012023288530138782	-0.0003181306333699043	-0.0012552808724671325	-0.0010306942425861098	0.00044141899678532627	-5.582299729797557E-05	0.0012320241797109247	-0.00016791330916584245	0.0025632056625922764
-0.0011302742611467825	0.02957795426626958	0.010107788579552471	-0.0010163482764386186	-0.00032018357140128114	-0.000225439214132924	0.002660943574505899	-2.7455368866111864E-05	0.02946518317407467	-0.0002080617928981394	-0.000649855525186972	-0.00046099103610415895	0.029382410337444445	-0.0012531508409022287	-0.0009282806005748673	-0.0003140169081721608	-0.0001495453052723866	0.00016502297556664357	0.02445547072204796	0.021639093180497372	0.00830752289022433
-0.00019113430200972878	0.005039414553745936	0.0014520977387895207	-0.0033475572446909586	-0.001174914879482565	0.0009626452074272278	-0.01758388942178498	0.002200275525889505	0.001224393832063669	0.0059713349924807105	-0.00020421276107158537	-0.00017418588802239833	0.0008203956602130837	-0.010679178310895827	0.00048199972779845723	-0.005047547124885882	-0.0033497046723864506	-0.0009589608259664474	0.002255851722125349	-0.005494099726583622	-0.0005450310523101853
0.0015544184883514915	0.0012641970407685412	0.0015901789754732157	0.001165892112167853	0.00018960524501643447	0.00015814655806781889	0.0017789072213486184	6.152653197888548E-05	0.0013580753406273207	0.0004146438182208825	0.0005578417236434184	-6.6041308390183E-05	0.0015706159419042816	0.001846175378633849	0.003530357907173637	0.0004638621449013389	-0.0007547860254401128	-0.0008497066504730931	0.0026656741719108343	0.0020922364952663387	0.003514464452194008
-0.00028057322779120273	-0.0025268944372825934	-0.003276825445278435	-0.0006448958071160443	-0.00031033094833487476	-8.241441681207239E-05	-0.0013875672972348888	8.656906752362358E-05	-0.0011890172309731487	-0.003666454173434046	-0.00017476760114115575	-1.5527696488857242E-05	-0.0004882927780379197	-0.0017366970759621074	-0.004719569390767197	-0.0009085435996831113	-0.001952857261381415	-0.0023445692630817056	-0.0012909122653696173	-0.0011238025973994798	-0.002863934707692578
0.0007731428551926799	0.00022170268296090988	-0.0030402757411206005	-0.000580821453443499	0.0004914875611436236	-0.0012358838432242163	-0.0032700971065535334	3.3556770674535834E-05	-0.004988475814034462	0.00026989965876717773	-0.0002778942111339668	6.315034016860123E-05	-0.004161709421929877	0.0003053891074338451	-0.0013881247255230081	-0.00010948311805784536	-0.0016344477484864018	-0.0058519791385227785	0.0006075231944942074	-0.0015189028898538535	0.003173654962381864
-0.00019181833770000334	-0.0005436228528488871	-8.566566759322239E-05	-0.001549100022180743	-0.0003495223002288926	-0.0003195754116088634	-0.00187513154900478	7.16937673613135E-05	-0.00035700777433991164	0.00014508168356911839	-0.0008161784397174581	-0.0001179658825601033	0.0003728695583822449	4.28161940682582E-06	0.002445114362910325	0.0004826606236051117	-8.275585812821373E-05	-0.00036350565030061395	-0.001090544978019264	-0.0007828362653851834	-0.0012584363898298122
-0.030510957527149232	-0.009873328523134333	0.03886118028938421	0.024414906897765855	-0.016904587784634318	0.0018512322283637144	0.06747746347236852	4.5778829705910105E-05	0.0006818960086128261	0.016128163262453227	0.014668968377781743	-5.2960121855271E-05	0.013645707986157371	-0.00860743515243907	-0.0219665945951093	0.017572442151879215	-0.013344694358230798	0.008215442943230684	-0.04036740791914763	0.017474913745862256	-0.12324026755837483
-0.000375384529765134	-0.0009826773750169764	-0.0005902873704040118	-0.0024367055309758166	-0.0003751064507152447	-0.0005876829070271105	-0.0032985481117873846	0.00012579552044274844	-0.0008767273447160817	8.032436156501588E-05	-0.0011780873436484322	-0.0001631879237283497	0.00036419933649101675	-0.0007757720463899494	0.0022178598759217396	-5.004249758641373E-05	0.0013104549670487368	0.0009633716431688259	-0.0018211728133652482	-0.0015361336098191358	-0.0015955795279769666
